Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"Informed Consent Form for Study About People's Opinions of Controversial Behaviors  

Key Information


This research is a survey of public opinion about people's opinion concerning controversial behaviors in US society. You will be asked a series of questions about this issue.  The survey should take around 6 minutes to complete. After completing the survey, you will be paid [$0.8 USD] for your participation.
We do not ask for your name or any other information that might identify you. De-identified information may be made public or used for future research purposes.
Your participation is voluntary. You may withdraw at any time and you may choose not to answer any question but you must proceed to the final screen of the study in order to receive your completion code which you must submit in order to be paid.
Please note that this survey will contain a mention of a man raping a woman, which may provoke emotional discomfort and may pose a potential risk to you. The survey will collect information and store it a password protected drive and a password protected cloud drive for six months for research purposes and will only be accessible to the Principal Investigator.
In accordance with Mechanical Turk/Connect policies, we may reject your work if the HIT was not correctly completed or the instructions were not followed. 

If you have any questions about this research study please contact me at j.thomas@cuhk.edu.hk. If you have questions about your rights as a research subject, contact the CUHK’s Secretary of the Survey and Behavioural Research Ethics Committee (c/o Faculty Office of Social Science) at fssc02@cuhk.edu.hk
I hereby give my consent to be the subject of the research (agree constituting a signature, disagree a decline to sign).",uscitizen,"Are you a US citizen? - Yes, I am a 1.5 generation immigrant (came to US in before 13 years old) (enter country) - Text","Are you a US citizen? - No, but I am a 1.5 generation immigrant (came to US in before 13 years old) (enter country) - Text","Are you a US citizen? - Yes, I am a first-generation immigrant, born outside the US (enter country) - Text","Are you a US citizen? - No, but I am a first-generation immigrant, born outside the US (enter country) - Text","Are you a US citizen? - No, and I do not consider myself an immigrant, but a citizen of another country (enter country) - Text",sex,What is your sex? - Intersex/Non-binary/self-describe - Text,hispanic,"Are you of Hispanic, Latino, or Spanish origin? - Yes, other - Text",race,"What is your race or races? - American Indian or Alaska Native, print name of enrolled or principal tribe(s), for example, Navajo Nation, Blackfeet Tribe, Mayan, Aztec, Native Village of Barrow Inupiat Traditional Government, Nome Eskimo Community: - Text",What is your race or races? - Other Asian (type): - Text,What is your race or races? - Other Pacific Islander—type: - Text,What is your race or races? - Some other Race--type: - Text,town_state,region,urbanicity,age,religpref,What.is.your.religious.preference....Other..please.type....Text,educ,What.is.the.highest.degree.or.level.of.formal.schooling.you.have.completed....Grade.1.through.11..Specify...Text,employed,income,relationstatus,numchild,agechild,polparty,polideology,mediaideology,auth1,auth2,auth3,auth4,auth5,auth6,auth7,auth8,blacksmustworkup,slaveryhurtblacks,blacksgetlessdeserve,blackstryharder,feelinglatino,feelingnonlatino,religionpractice,religionimportant,natimport,trustforeigner,genderchild,genderhome,genderfamily,genderjob,abtimes,abfamily,abinformation,abconcern,abfirm,abdiscuss,abweb,pabdefect,pabhealth,pabafford,ablegal,court,On what planet do you live?,absingle1,abhusband1,abdefect1,abhealth1,ablife1,absupport1,abtri1,absingle2,abhusband2,abdefect2,abhealth2,ablife2,absupport2,abtri2,absingle3,abhusband3,abdefect3,abhealth3,ablife3,absupport3,abtri3,absingle4,abhusband4,abdefect4,abhealth4,ablife4,absupport4,abtri4,Do.you.have.anything.else.you.want.to.say.about.this.survey.,participantid,IncreaseCrime,OpenToIdeas,OvercamePrejudice,EnglishThreatened,EqualRights,workerId,assignmentId,projectId,wmww,wmbw,bmww,bmbw
8/11/23 10:46,8/11/23 10:55,IP Address,74.129.103.237,100,512,TRUE,8/11/23 10:55,R_wQXPLyrbUkqGo7v,,,,,38.0086,-87.5746,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,vanderbugh/Indiana,,,30,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",not married but in a cohabitating relationship,0,,Democrat,3,2,respectful of their elders,obedient,well-behaved,good mannered,polite,imaginative,open-minded,disciplined,disagree,agree,strongly agree,disagree,75,80,more once per year but less than once per month,4,somewhat important,trust somewhat,disagree,agree,disagree,agree,,1,some of the information I need,somewhat concerned,very unlikely to change,sometimes,yes,yes,yes,no,legal under certain circumstances,no,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,E5D3FE9DF5104D21BF2043F90D919278,,,,,,,b3785b14-e7ec-4fe5-8df5-4325fe6bc607,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,1,0,0
8/11/23 10:42,8/11/23 10:55,IP Address,138.229.205.113,100,804,TRUE,8/11/23 10:55,R_3iVlK9BOuDY9BaU,,,,,33.763,-118.1774,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Male,,"Yes, Mexican, Mexican American, Chicano",,Some other Race--type:,,,,Hispanic,"Long Beach, California",,,36,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",married/civil union,1,12,Democrat,3,3,respectful of their elders,obedient,well-behaved,good mannered,polite,imaginative,open-minded,adaptable,disagree,agree,agree,disagree,93,80,once per week,4,very important,trust somewhat,disagree,agree,strongly disagree,strongly disagree,,0,some of the information I need,somewhat concerned,somewhat unlikely to change,almost never,yes,yes,yes,no,legal under certain circumstances,no,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,,,,,,,,,CB2A62D186194087B8BBDE2AA49F9EEE,,,,,,,0d4ba1bb-fe28-4eb3-ab8a-0bbf0b8f560f,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,1,0
8/11/23 10:48,8/11/23 10:56,IP Address,198.145.226.99,100,439,TRUE,8/11/23 10:56,R_8wdRaRlAe3oD54d,,,,,37.751,-97.822,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Troy, Michigan",,,21,Christian,,"1 or more years of college credit, no degree,",,yes,"$25,001-50,000",single/never married,0,,Democrat,4,4,respectful of their elders,obedient,considerate,curious,polite,imaginative,open-minded,adaptable,neither agree nor disagree,strongly agree,neither agree nor disagree,strongly disagree,99,99,once per year,3,not so important,trust completely,disagree,disagree,disagree,disagree,,0,some of the information I need,somewhat concerned,somewhat likely to change,sometimes,yes,no,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,A063E6316EDA428CA184926890599BBC,,,,,,,38da6e4c-7a37-4e76-bcd6-dc7ecfa588b8,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,,1
8/11/23 10:51,8/11/23 10:56,IP Address,24.160.29.21,100,276,TRUE,8/11/23 10:56,R_OOKlqzB3F7ord7j,,,,,26.165,-97.9892,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"Yes, Mexican, Mexican American, Chicano",,White,,,,,"weslaco, texas",,,22,Christian,,"Bachelor’s degree (for example: BA, BS)",,no,"$50,001-75,000",single/never married,0,,Democrat,5,4,independent,self-reliant,well-behaved,curious,free-spirited,imaginative,loyal,adaptable,disagree,agree,neither agree nor disagree,disagree,90,60,more once per year but less than once per month,1,somewhat important,trust somewhat,disagree,disagree,disagree,disagree,,0,some of the information I need,not very concerned,somewhat likely to change,almost never,no,yes,yes,yes,legal under any circumstances,no,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,F1C7E1BFB52544638E1EB02FE1D34F49,,,,,,,e8fc50a6-6772-444e-af0a-699085e93d2d,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,1,0,0
8/11/23 10:48,8/11/23 10:56,IP Address,72.198.104.168,100,453,TRUE,8/11/23 10:56,R_12AtFfRbAVgZHGx,,,,,35.6211,-97.4757,anonymous,EN,Agree,,,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Oklahoma City,,,60,Catholic,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,yes,"$75,001-100,000",married/civil union,0,,Democrat,3,3,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,disagree,strongly agree,agree,strongly disagree,85,85,once per year,3,very important,trust somewhat,disagree,disagree,strongly disagree,strongly disagree,,1,some of the information I need,very concerned,very unlikely to change,sometimes,yes,yes,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,A633135C892546878A4EDCE2C9D9E21F,,,,,,,23afdf58-95ca-4b76-8d8a-7972b64d6041,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,1,0,0
8/11/23 10:51,8/11/23 10:56,IP Address,103.216.214.21,100,308,TRUE,8/11/23 10:56,R_31F50pJWr5nRUmQ,,,,,19.0748,72.8856,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,Asian Indian,,,,,pensillvania,,,23,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",single/never married,0,,Republican,7 (extremely conservative),7 (extremely conservative),independent,self-reliant,well-behaved,curious,polite,imaginative,open-minded,disciplined,strongly agree,strongly agree,strongly agree,agree,52,48,once per week,5,not so important,trust somewhat,strongly agree,strongly agree,strongly agree,strongly agree,0,0,some of the information I need,somewhat concerned,somewhat likely to change,sometimes,yes,no,no,no,legal under certain circumstances,no,Earth,yes,no,yes,yes,yes,yes,no,,,,,,,,,,,,,,,,,,,,,,no,A945DDB4A19649DEAA0A671D4C2BC28B,,,,,,,04a68aa8-8d16-4128-98b6-b8d2bc008949,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,1,0,0,0
8/11/23 10:44,8/11/23 10:56,IP Address,73.138.17.223,100,744,TRUE,8/11/23 10:56,R_3k0oQLlVzpQQC54,,,,,25.761,-80.2325,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,Chinese,,,,,Hollywood,,,29,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$25,001-50,000",married/civil union,1,6,Democrat,1 (extremely liberal),1 (extremely liberal),independent,obedient,well-behaved,curious,free-spirited,orderly,loyal,adaptable,strongly agree,strongly disagree,strongly disagree,strongly agree,74,72,once per week,5,very important,trust somewhat,strongly agree,strongly agree,agree,strongly agree,,0,some of the information I need,not very concerned,very unlikely to change,almost never,no,,,,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,E9C554921A30473FABBA12ACC64EA139,,,,,,,a454abed-3bda-497d-a5b1-33658f7c36a5,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,,1
8/11/23 10:45,8/11/23 10:56,IP Address,63.160.189.234,100,666,TRUE,8/11/23 10:56,R_7PAEINnmeDgeGf7,,,,,37.751,-97.822,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Washington,,,44,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$25,001-50,000",married/civil union,2,7,Republican,6,1 (extremely liberal),independent,obedient,well-behaved,curious,free-spirited,orderly,loyal,adaptable,agree,strongly agree,agree,strongly agree,0,10,more than once per month but less than once per week,4,somewhat important,trust completely,disagree,agree,agree,strongly agree,3,4,most of the information I need,somewhat concerned,somewhat likely to change,sometimes,yes,yes,yes,yes,legal under certain circumstances,yes,Earth,no,no,yes,yes,yes,yes,no,,,,,,,,,,,,,,,,,,,,,,,11AF682574644EC99F934C4B5425C86C,,,,,,,74a21429-b4f3-4b91-9eb5-028661d190e1,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,1,0,0,0
8/11/23 10:49,8/11/23 10:57,IP Address,24.145.115.99,100,450,TRUE,8/11/23 10:57,R_QmRfrFZKGD8xl8B,,,,,38.9456,-76.1997,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Grasonville,,,57,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$25,001-50,000",married/civil union,3,25,Democrat,3,3,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,85,85,more once per year but less than once per month,3,somewhat important,trust somewhat,disagree,agree,disagree,disagree,0,0,all the information I need,very concerned,very unlikely to change,almost never,yes,yes,yes,no,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,,,,,,,,,8E2B36541F3F49B685EF7800E5FD72A6,,,,,,,a8253f66-ac25-4c5a-a57c-7de1fb4a6ef9,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,1,0
8/11/23 10:48,8/11/23 10:57,IP Address,107.161.226.121,100,580,TRUE,8/11/23 10:57,R_238KXoFfvMKmL6Y,,,,,39.4995,-82.0879,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Columbus ,,,33,Orthodox Christian,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",single/never married,0,,Republican,5,5,respectful of their elders,obedient,considerate,curious,polite,imaginative,loyal,disciplined,disagree,neither agree nor disagree,disagree,disagree,99,99,once per year,5,very important,trust completely,strongly disagree,agree,disagree,disagree,0,3,most of the information I need,very concerned,very unlikely to change,almost never,yes,no,no,no,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,no,no,yes,no,no,no,no,,,,,,,,"Depending on the birth defect it is possible I would agree to an abortion, for example if the baby would be born with a deformed heart and it would suffer till death which would soon after delivery than yes I would want an abortion to not make a baby suffer to live less than a day.",E5847F66019E4B1FA03CD2D6BA501AFD,,,,,,,70009a23-aeaf-40a9-8fc0-17de35abc254,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,1,0
8/11/23 10:50,8/11/23 10:58,IP Address,162.83.144.239,100,465,TRUE,8/11/23 10:58,R_3efe1EKGY0iuRsx,,,,,40.8646,-73.8981,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,"Bronx, New York",,,25,Catholic,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,no,"$0-25,000",single/never married,0,,Democrat,1 (extremely liberal),3,independent,self-reliant,well-behaved,good mannered,polite,imaginative,open-minded,adaptable,disagree,agree,strongly agree,disagree,70,50,never,5,somewhat important,distrust somewhat,strongly disagree,disagree,strongly disagree,strongly disagree,0,1,most of the information I need,somewhat concerned,somewhat likely to change,sometimes,no,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,2F8915E2FA75464A9626D0B87D760AB8,,,,,,,c7da6203-4937-4a0c-be71-20a0ccd4aaf9,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,,1
8/11/23 10:48,8/11/23 10:59,IP Address,76.35.196.145,100,651,TRUE,8/11/23 10:59,R_2fuDgpigAwDlOKN,,,,,36.9365,-84.0901,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"London,Kentucky",,,64,Christian,,Regular high school diploma,,no,"$0-25,000",single/never married,0,,Republican,4,4,respectful of their elders,obedient,well-behaved,good mannered,polite,orderly,loyal,disciplined,strongly agree,agree,strongly disagree,agree,0,50,more than once per week,5,very important,distrust somewhat,strongly disagree,strongly agree,disagree,strongly agree,0,0,all the information I need,very concerned,very unlikely to change,almost never,no,no,no,no,never legal under any circumstance,no,Earth,,,,,,,,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,B5CF7243E14948DB896CB52FE9224E95,,,,,,,90d5a680-fc81-4b41-ac09-11a589c1c00b,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,1,0,0
8/11/23 10:47,8/11/23 11:00,IP Address,207.244.89.162,100,797,TRUE,8/11/23 11:00,R_300JRDmRoWp0zTu,,,,,39.715,-75.6178,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,Texas,,,30,Protestant,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",single/never married,1,3,Democrat,2,5,respectful of their elders,obedient,well-behaved,good mannered,polite,imaginative,open-minded,disciplined,disagree,neither agree nor disagree,agree,neither agree nor disagree,31,31,once per week,5,very important,distrust somewhat,agree,strongly disagree,strongly disagree,strongly disagree,3,0,some of the information I need,somewhat concerned,somewhat unlikely to change,sometimes,yes,yes,yes,yes,legal under any circumstances,yes,Earth,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,I enjoyed my participation,8E3BA3BA0E144E2CB242FA05142CA2DB,,,,,,,8c97e169-9de7-4d81-b876-c01da41a3c6e,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,1,0,0,0
8/11/23 10:50,8/11/23 11:01,IP Address,66.232.51.43,100,629,TRUE,8/11/23 11:01,R_1hWINLWFx04Ycuv,,,,,36.4162,-83.0108,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,"Rogersville, Tennessee ",,,40,Christian,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,yes,"$25,001-50,000",married/civil union,1,4,Democrat,4,6,independent,self-reliant,well-behaved,good mannered,polite,imaginative,loyal,disciplined,agree,disagree,agree,disagree,24,40,once per week,2,somewhat important,trust somewhat,disagree,disagree,agree,disagree,,0,very little information I need,somewhat concerned,somewhat unlikely to change,sometimes,no,yes,yes,yes,legal under certain circumstances,no,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,,,,,,,,,98812C54B8004ED489BE276D71C58DC4,,,,,,,e85945ae-ffa1-4df0-a265-0c9d28d70a22,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,1,0
8/11/23 11:00,8/11/23 11:05,IP Address,23.119.175.212,100,261,TRUE,8/11/23 11:05,R_1eJe8Q10jYn7MAC,,,,,29.7646,-95.3657,anonymous,EN,Agree,"Yes, I am a 1.5 generation immigrant (came to US in before 13 years old) (enter country)",,,,,,Male,,"Yes, other",Salvadoran,White,,,,,Houston,,,36,Catholic,,Regular high school diploma,,yes,"$25,001-50,000",single/never married,0,,Republican,6,5,respectful of their elders,self-reliant,considerate,good mannered,polite,imaginative,loyal,adaptable,neither agree nor disagree,neither agree nor disagree,agree,neither agree nor disagree,90,70,never,1,not so important,trust somewhat,agree,agree,strongly agree,agree,,0,some of the information I need,not very concerned,very likely to change your opinion,almost never,no,no,no,no,legal under certain circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,6D065B2BD20D417B974A06D759CAD692,,,,,,,6690fc6f-e306-4e7e-9f97-9a4c8d014897,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,1,0,0
8/11/23 10:45,8/11/23 11:08,IP Address,63.209.51.162,100,1374,TRUE,8/11/23 11:08,R_2rlrUBq2EIftZRM,,,,,32.9569,-96.8317,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,Asian Indian,,,,,"Dallas, Texas",,,31,Protestant,,"Bachelor’s degree (for example: BA, BS)",,yes,"$75,001-100,000",single/never married,0,,Democrat,1 (extremely liberal),2,respectful of their elders,self-reliant,considerate,good mannered,polite,imaginative,open-minded,adaptable,strongly disagree,agree,agree,strongly disagree,97,98,more than once per month but less than once per week,1,very important,trust somewhat,disagree,disagree,strongly disagree,strongly disagree,,0,most of the information I need,not very concerned,very unlikely to change,sometimes,no,no,no,yes,legal under any circumstances,yes,Earth,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,637A401ADBB14DA1887A79D522A7071A,,,,,,,ac3a4341-4ce7-4819-978b-c85b94438668,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,1,0,0,0
8/11/23 10:42,8/11/23 11:09,IP Address,24.170.34.93,100,1607,TRUE,8/11/23 11:09,R_3KNFLyIzgHRfArl,,,,,29.0905,-97.2815,anonymous,EN,Agree,"No, but I am a first-generation immigrant, born outside the US (enter country)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,Boston,,,28,Catholic,,Regular high school diploma,,yes,"$50,001-75,000",single/never married,1,2,Republican,5,3,respectful of their elders,obedient,well-behaved,good mannered,polite,orderly,loyal,disciplined,neither agree nor disagree,agree,agree,neither agree nor disagree,60,60,more than once per month but less than once per week,3,not so important,trust somewhat,agree,agree,agree,agree,,0,some of the information I need,somewhat concerned,somewhat unlikely to change,sometimes,yes,yes,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,no,no,yes,yes,yes,no,no,,,,,,,,,48D5140AC9874C54ABEF26D27EA21C9C,,,,,,,3e3b8bd3-123a-4087-b61c-d592f27ce9cd,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,1,0
8/11/23 11:09,8/11/23 11:16,IP Address,172.59.187.104,100,423,TRUE,8/11/23 11:16,R_2aVSgN8ph46SNSR,,,,,41.8502,-87.6736,anonymous,EN,Agree,"Yes, I am a first-generation immigrant, born outside the US (enter country)",,,Hong Kong,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,Chinese,,,,,"Chicago, Illinois",,,55,Catholic,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,yes,"$50,001-75,000",married/civil union,1,20,Independent,4,3,independent,self-reliant,considerate,curious,polite,imaginative,open-minded,adaptable,disagree,disagree,disagree,disagree,85,85,once per year,3,not important at all,trust somewhat,disagree,agree,disagree,disagree,0,0,most of the information I need,very concerned,very unlikely to change,sometimes,yes,yes,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,65AE4015EAA44341B8F75ADA32A04DDA,,,,,,,60e57925-1f32-443e-adf7-7b5f50f78729,3ffdf0a8-c95f-45d6-86e2-5bde95da1c47,0,0,,1
8/12/23 17:47,8/12/23 18:13,IP Address,107.196.244.58,100,1596,TRUE,8/12/23 18:13,R_2YKxZlrpxTAzweq,,,,,32.5817,-97.1399,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,"Grand Prairie, TX",,,19,Christian,,"Some college credit, but less than 1 year of college credit,",,no,"$0-25,000",single/never married,0,,Independent,4,3,independent,obedient,considerate,good mannered,free-spirited,imaginative,open-minded,adaptable,strongly disagree,agree,disagree,disagree,,75,once per year,3,somewhat important,trust somewhat,agree,agree,agree,agree,0,0,very little information I need,not very concerned,somewhat likely to change,sometimes,no,no,yes,yes,legal under certain circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,,,,,,D5465BB55EDF483DB3CE18DED773CCA5,,,,,,,fe617a1c-68a6-4199-ace9-329f40495413,3cd312ae-7a8a-4ed1-95f4-1140ca2c3d04,0,1,0,0
8/12/23 18:13,8/12/23 18:17,IP Address,73.200.233.124,100,264,TRUE,8/12/23 18:17,R_1QucwUidwPTMZiy,,,,,38.8917,-77.0286,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"Yes, Mexican, Mexican American, Chicano",,White,,,,,"Houston, TX",,,28,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",single/never married,0,,Democrat,3,2,independent,self-reliant,considerate,curious,polite,orderly,open-minded,adaptable,disagree,strongly agree,neither agree nor disagree,disagree,50,50,more once per year but less than once per month,2,not so important,trust somewhat,strongly disagree,strongly disagree,strongly disagree,strongly disagree,0,2,most of the information I need,not very concerned,very unlikely to change,almost never,no,no,yes,no,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,,,,,,,,no,FC50E73ED5BC40D8B06A09C64BED7FE2,,,,,,,486c2922-93ec-4af5-a59a-a0a6d359c184,3cd312ae-7a8a-4ed1-95f4-1140ca2c3d04,0,0,1,0
8/12/23 18:13,8/12/23 18:22,IP Address,71.27.104.57,100,528,TRUE,8/12/23 18:22,R_DPngLoRc2zuISt3,,,,,38.581,-121.4939,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,california,,,34,,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",single/never married,0,,Republican,6,7 (extremely conservative),independent,obedient,well-behaved,curious,free-spirited,orderly,loyal,adaptable,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,agree,1,99,once per week,4,somewhat important,trust somewhat,strongly agree,agree,strongly agree,agree,0,0,most of the information I need,somewhat concerned,somewhat unlikely to change,sometimes,no,no,no,no,never legal under any circumstance,no,Earth,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,no,F9BE58FBF1C94939B1F1F4C1704A002C,,,,,,,e49dd235-25ec-4fb2-9062-ab4f4484a08a,3cd312ae-7a8a-4ed1-95f4-1140ca2c3d04,1,0,0,0
8/12/23 18:21,8/12/23 18:25,IP Address,68.126.208.10,100,220,TRUE,8/12/23 18:25,R_ZzbLzQLAlRtZ37X,,,,,42.9016,-88.0095,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Male,,"Yes, Mexican, Mexican American, Chicano",,White,,,,,Franklin ,,,27,Catholic,,"Some college credit, but less than 1 year of college credit,",,yes,"$25,001-50,000",not married but in a cohabitating relationship,0,,Republican,5,4,independent,self-reliant,considerate,curious,polite,orderly,loyal,disciplined,agree,disagree,disagree,agree,10,70,never,1,very important,trust somewhat,disagree,agree,disagree,disagree,,0,most of the information I need,not very concerned,somewhat likely to change,sometimes,no,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,,5D856A92679345CFB7993F20D333EF9D,,,,,,,814287ff-0cba-4db3-b5f0-0f92be27cf23,3cd312ae-7a8a-4ed1-95f4-1140ca2c3d04,0,0,,1
